Symbol,Date,Adj Close,Volume,users_holding,vix_Adj_close,Mcap,Symbol_industry,popularity
FTNT,2019,84.37841267055936,1577896.0317460317,1916.3515216359897,15.387857095238092,14418.123232539692,Information Technology,not_popular
FTNT,2020,119.40877512198728,1864069.387755102,2806.009534178268,31.969455877551034,19888.449920408166,Information Technology,not_popular
FTV,2018,64.69143898373558,5593007.619047619,424.1088942609323,17.71676182857143,26514.610909523806,Industrials,not_popular
FTV,2019,63.3013157768855,2041834.126984127,382.71632529017614,15.387857095238092,25480.77485992064,Industrials,not_popular
FTV,2020,55.322043412396695,2748242.1768707484,408.8016650155744,31.969455877551034,22288.94379251701,Industrials,not_popular
GD,2018,176.33391680036272,1536327.619047619,1770.3196037718326,17.71676182857143,55133.537000952376,Industrials,not_popular
GD,2019,170.04530019608754,1267137.6984126985,1993.6404908897669,15.387857095238092,51153.08408293648,Industrials,not_popular
GD,2020,149.76551247940583,1873196.5986394559,5270.29288980909,31.969455877551034,44002.203349659874,Industrials,not_popular
GE,2018,10.12062630426316,110712893.33333333,171729.01520229474,17.71676182857143,92675.81287047622,Industrials,very_popular
GE,2019,9.720267553178092,70554126.98412699,272731.80600357946,15.387857095238092,85761.667545238,Industrials,very_popular
GE,2020,8.40125795610908,97326648.97959183,591283.6443823073,31.969455877551034,73680.38864081631,Industrials,very_popular
GILD,2018,66.69715136573429,7018322.857142857,7741.866616963953,17.71676182857143,93226.51917714282,Health Care,not_popular
GILD,2019,62.474965322585334,6611786.904761905,7814.444786046768,15.387857095238092,83574.66753531744,Health Care,not_popular
GILD,2020,71.84329457185706,16817117.006802723,61131.32660478819,31.969455877551034,92270.17016870742,Health Care,not_popular
GIS,2018,40.34233612787156,5281673.333333333,5174.348280843551,17.71676182857143,26024.55144857142,Consumer Staples,not_popular
GIS,2019,48.56360633789547,3989262.698412698,5777.70799067453,15.387857095238092,30621.674953174606,Consumer Staples,not_popular
GIS,2020,56.55710648517219,4622842.857142857,6340.70673248723,31.969455877551034,34949.94325714286,Consumer Staples,not_popular
GL,2019,88.89055009872195,463726.1904761905,28.09004039248318,15.387857095238092,9875.816560714293,Financials,not_popular
GL,2020,83.09451662439878,640808.1632653062,177.3666903791519,31.969455877551034,8973.850925170063,Financials,not_popular
GLW,2018,30.67396937779018,5500604.761904762,5874.007533677072,17.71676182857143,26325.576608571424,Information Technology,not_popular
GLW,2019,29.545892942519416,4926824.206349206,7088.940698220759,15.387857095238092,24231.28870674601,Information Technology,not_popular
GLW,2020,24.44008242029722,6424504.081632653,10403.119959800644,31.969455877551034,19054.4727707483,Information Technology,not_popular
GM,2018,32.812257112775534,12870393.333333334,23960.640497491633,17.71676182857143,49400.33340285717,Consumer Discretionary,not_popular
GM,2019,36.26697076313079,8764473.80952381,25998.968221729203,15.387857095238092,53337.33771269843,Consumer Discretionary,not_popular
GM,2020,27.020680888169476,15735310.204081632,94852.21484051533,31.969455877551034,38809.32004013606,Consumer Discretionary,not_popular
GOOG,2018,1123.550944591704,1744363.8095238095,19015.4036106466,17.71676182857143,785131.357822857,Communication Services,not_popular
GOOG,2019,1188.393057444739,1414084.9206349207,20246.735001565576,15.387857095238092,825004.0306845242,Communication Services,not_popular
GOOG,2020,1377.2339083094175,2003255.7823129252,27891.59299280624,31.969455877551034,943703.8819081635,Communication Services,not_popular
GOOGL,2018,1134.6931419735863,1989928.5714285714,30160.633048587893,17.71676182857143,785131.357822857,Communication Services,not_popular
GOOGL,2019,1191.2169417123946,1513042.4603174604,32390.897796715097,15.387857095238092,825004.0306845242,Communication Services,not_popular
GOOGL,2020,1376.3170116191009,2232032.6530612246,57582.19946277572,31.969455877551034,943703.8819081635,Communication Services,not_popular
GPC,2018,93.134230695452,875680.0,281.10051816239314,17.71676182857143,14568.077187619054,Consumer Discretionary,not_popular
GPC,2019,97.18624992976113,785667.8571428572,530.3008093499718,15.387857095238092,14806.836920634922,Consumer Discretionary,not_popular
GPC,2020,83.08002344767253,986993.8775510204,1697.0915893756696,31.969455877551034,12247.382374829931,Consumer Discretionary,not_popular
GPN,2018,114.63060215541294,1197225.7142857143,290.3791724730583,17.71676182857143,18221.95804952382,Information Technology,not_popular
GPN,2019,150.92549069722494,1566858.7301587302,441.1556832148501,15.387857095238092,30529.3517765873,Information Technology,not_popular
GPN,2020,173.59034542161592,2165883.673469388,1038.1744633857204,31.969455877551034,52154.924423129254,Information Technology,not_popular
GPS,2018,25.246817924862818,5067896.19047619,1557.9302459587511,17.71676182857143,10752.005114285712,Consumer Discretionary,not_popular
GPS,2019,19.158529274047368,6331550.396825396,2337.2283116246485,15.387857095238092,7801.713188095239,Consumer Discretionary,not_popular
GPS,2020,11.758692676518239,12304046.93877551,20874.65674217699,31.969455877551034,4476.848174149659,Consumer Discretionary,not_popular
GRMN,2018,62.021091788155694,1130072.380952381,1723.8225032515788,17.71676182857143,12384.362624761909,Consumer Discretionary,not_popular
GRMN,2019,80.02774170466832,1074549.603174603,1694.3815295410757,15.387857095238092,15812.241123015872,Consumer Discretionary,not_popular
GRMN,2020,88.37404928402024,1075127.2108843538,2386.6462359238913,31.969455877551034,17089.55982244898,Consumer Discretionary,not_popular
GS,2018,205.57402096702938,3532439.0476190476,4493.844198253439,17.71676182857143,83753.16786285715,Financials,not_popular
GS,2019,198.41491335914247,2578574.206349206,5347.1345907923815,15.387857095238092,77242.5590706349,Financials,not_popular
GS,2020,198.23073551930537,3959755.782312925,8582.925495746234,31.969455877551034,72551.33760340139,Financials,not_popular
GWW,2018,307.66960681733633,652100.0,267.9226704756597,17.71676182857143,18018.397422857142,Industrials,not_popular
GWW,2019,285.4079245309981,434592.4603174603,229.35174063000545,15.387857095238092,16152.390861111113,Industrials,not_popular
GWW,2020,294.0381858981386,386364.6258503401,483.9074860426432,31.969455877551034,15962.675363945573,Industrials,not_popular
HAL,2018,34.16454044523693,10220488.57142857,2390.1960416666657,17.71676182857143,31891.57622190476,Energy,not_popular
HAL,2019,23.515501764085556,11897652.38095238,5889.727439777782,15.387857095238092,21357.346659523806,Energy,not_popular
HAL,2020,13.829458181549903,23559338.775510203,59948.11447655891,31.969455877551034,12264.798567346941,Energy,not_popular
HAS,2018,90.50521203903925,1219943.8095238095,1934.6000471478999,17.71676182857143,12229.99662571428,Consumer Discretionary,not_popular
HAS,2019,96.67568346053835,1172507.5396825396,2572.13332627721,15.387857095238092,12904.269692857142,Consumer Discretionary,not_popular
HAS,2020,76.90734367630108,1437368.0272108843,6828.562080122578,31.969455877551034,10787.357424489799,Consumer Discretionary,not_popular
HBAN,2018,13.270448684692383,12262040.0,1750.4200055741362,17.71676182857143,15968.939920952382,Financials,not_popular
HBAN,2019,12.861308937981015,10129463.492063493,2019.3548748873325,15.387857095238092,14399.173855952387,Financials,not_popular
HBAN,2020,9.965017513352997,12642289.115646258,3187.931576063914,31.969455877551034,10526.50074693877,Financials,not_popular
HBI,2018,15.091673841930572,6163000.952380952,2577.9975569026383,17.71676182857143,5975.055900952382,Consumer Discretionary,not_popular
HBI,2019,14.984919408011057,5259239.682539683,3603.1256385296356,15.387857095238092,5801.811869047624,Consumer Discretionary,not_popular
HBI,2020,11.176083837236677,8819323.1292517,7535.205200733083,31.969455877551034,4114.348048979593,Consumer Discretionary,not_popular
HCA,2018,130.71246076311385,1878845.7142857143,781.727262866964,17.71676182857143,46009.78236095236,Health Care,not_popular
HCA,2019,129.6757205175975,1617748.4126984128,1007.030693408937,15.387857095238092,44801.76335,Health Care,not_popular
HCA,2020,115.39894456928279,2721793.1972789117,2293.6557071244274,31.969455877551034,39111.544817687085,Health Care,not_popular
HD,2018,179.39803132556733,5293950.476190476,10195.923885405053,17.71676182857143,215510.59504285725,Consumer Discretionary,not_popular
HD,2019,200.865904974559,4191461.507936508,10930.202087372678,15.387857095238092,228939.22736269835,Consumer Discretionary,not_popular
HD,2020,226.65089333462876,5515697.2789115645,19230.82839861848,31.969455877551034,247838.8960136053,Consumer Discretionary,not_popular
HES,2018,58.23383611043294,3617900.9523809524,485.2087195745076,17.71676182857143,18121.28385142857,Energy,not_popular
HES,2019,59.553862178136434,3134987.301587302,503.79371444684654,15.387857095238092,18550.443745238113,Energy,not_popular
HES,2020,49.124145274259604,3436140.136054422,1040.3928474976487,31.969455877551034,15223.309268027211,Energy,not_popular
HFC,2018,60.863553801037014,2275915.238095238,426.66164390561124,17.71676182857143,11382.649600952382,Energy,not_popular
HFC,2019,47.51509834471203,1978446.8253968253,362.2633307238718,15.387857095238092,8368.039778571427,Energy,not_popular
HFC,2020,31.79029704762154,2590893.1972789117,645.3400523973991,31.969455877551034,5267.866100000001,Energy,not_popular
HIG,2018,44.956380244663784,2830960.0,145.17654566146416,17.71676182857143,16964.723607619057,Financials,not_popular
HIG,2019,53.0206937789917,1975996.4285714286,180.7044633278268,15.387857095238092,19768.40550317458,Financials,not_popular
HIG,2020,43.56575391081726,3087963.9455782315,548.1983953065333,31.969455877551034,15882.070591836731,Financials,not_popular
HII,2018,220.8249725341797,387107.61904761905,500.85015398550723,17.71676182857143,9901.806126666666,Industrials,not_popular
HII,2019,213.38282915145632,306446.0317460318,455.3485182133967,15.387857095238092,9088.820601587302,Industrials,not_popular
HII,2020,201.52144088226112,384006.1224489796,600.0422940425944,31.969455877551034,8297.197093197281,Industrials,not_popular
HLT,2018,73.83207510085333,3595188.5714285714,548.7378267837234,17.71676182857143,22176.440784761904,Consumer Discretionary,not_popular
HLT,2019,90.81728465973384,2116531.3492063493,644.9886952512024,15.387857095238092,26350.817921825404,Consumer Discretionary,not_popular
HLT,2020,84.33405034071734,4307533.333333333,6572.8198001521205,31.969455877551034,23498.377842176866,Consumer Discretionary,not_popular
HOLX,2018,40.57219056628999,2305111.4285714286,297.88489502043853,17.71676182857143,11224.34988285714,Health Care,not_popular
HOLX,2019,47.61630972604903,1868174.2063492064,328.09520362926884,15.387857095238092,12936.757552380954,Health Care,not_popular
HOLX,2020,50.216870625813804,2703006.1224489794,980.3924388193002,31.969455877551034,13128.320989115655,Health Care,not_popular
HON,2018,141.34469851539248,3149080.9523809524,3169.5447939892238,17.71676182857143,112612.5727219048,Industrials,not_popular
HON,2019,159.69500475081188,2693141.26984127,3715.137253595217,15.387857095238092,119477.74463095231,Industrials,not_popular
HON,2020,149.14264720475592,3766111.5646258504,9747.213625739803,31.969455877551034,107284.90379659868,Industrials,not_popular
HPE,2018,14.43176151457287,11042426.666666666,3999.936936547751,17.71676182857143,22818.616936190476,Information Technology,not_popular
HPE,2019,14.433598768143426,9789372.61904762,3940.513642525539,15.387857095238092,20383.52352698413,Information Technology,not_popular
HPE,2020,10.884441969346026,11397519.047619049,6663.68317526854,31.969455877551034,14385.155814965985,Information Technology,not_popular
HPQ,2018,22.239934794108073,9985747.61904762,8594.866875000002,17.71676182857143,37788.45708571429,Information Technology,not_popular
HPQ,2019,18.95198464772058,11463550.793650793,9274.117084265732,15.387857095238092,30044.55551428571,Information Technology,not_popular
HPQ,2020,17.57844334556943,14165744.897959184,11907.47473790853,31.969455877551034,25789.417348299317,Information Technology,not_popular
HRL,2018,39.72938036237444,2985208.5714285714,1972.2413259476027,17.71676182857143,22080.446533333343,Consumer Staples,not_popular
HRL,2019,40.929080145699636,2611271.0317460317,2057.4752663525173,15.387857095238092,22499.515850793643,Consumer Staples,not_popular
HRL,2020,46.49606811108232,2612395.238095238,3713.8751320774118,31.969455877551034,25269.31084353741,Consumer Staples,not_popular
HSIC,2018,64.99189529418945,1801285.7142857143,189.4874925678186,17.71676182857143,12669.723149523816,Health Care,not_popular
HSIC,2019,64.33741368187799,1486877.7777777778,235.2291768756484,15.387857095238092,9865.411210317463,Health Care,not_popular
HSIC,2020,60.19530622002219,1712120.4081632653,602.6488918763047,31.969455877551034,8663.436359863945,Health Care,not_popular
HST,2018,18.336469977242604,6919939.047619048,481.38986598847987,17.71676182857143,14614.482724761907,Real Estate,not_popular
HST,2019,17.067218542099,6911796.031746032,552.066501614855,15.387857095238092,13161.17715436508,Real Estate,not_popular
HST,2020,12.802558645910146,12679025.170068027,1687.4813035219597,31.969455877551034,9157.694341496599,Real Estate,not_popular
HSY,2018,99.2294926234654,1179696.1904761905,901.9463412764767,17.71676182857143,21849.211196190477,Consumer Staples,not_popular
HSY,2019,129.96353997124567,1146689.6825396826,982.2446038048303,15.387857095238092,28049.511871428575,Consumer Staples,not_popular
HSY,2020,138.0000659138167,1276794.5578231292,1441.3785850762274,31.969455877551034,29266.701132653052,Consumer Staples,not_popular
HUM,2018,317.54026489257814,753491.4285714285,402.075682134894,17.71676182857143,44363.99859333332,Health Care,not_popular
HUM,2019,282.14869811042905,1178321.8253968253,632.6696694085234,15.387857095238092,38438.15675992064,Health Care,not_popular
HUM,2020,360.0810159696203,1222786.3945578232,846.9783492651167,31.969455877551034,47792.03929931974,Health Care,not_popular
HWM,2020,19.396776984338047,4368640.136054422,987.7064213725231,31.969455877551034,8434.02981292517,Industrials,not_popular
IBM,2018,120.40543903169178,6004561.904761905,10555.912141629507,17.71676182857143,122189.1160866666,Information Technology,not_popular
IBM,2019,127.31597694518074,3756726.984126984,11384.181878582069,15.387857095238092,121910.13467857144,Information Technology,not_popular
IBM,2020,121.5661340311271,5988070.748299319,18534.701490646636,31.969455877551034,111991.92675850341,Information Technology,not_popular
ICE,2018,74.09828803652809,2849806.6666666665,524.1427331846897,17.71676182857143,43515.248139999996,Financials,not_popular
ICE,2019,83.89274996802921,2437993.6507936507,651.2622070079706,15.387857095238092,48015.404631349214,Financials,not_popular
ICE,2020,90.87372236186955,3645816.326530612,2250.2318846886105,31.969455877551034,50362.37446734693,Financials,not_popular
IDXX,2018,221.14838053385418,535580.9523809524,603.635172333705,17.71676182857143,19122.82645904763,Health Care,not_popular
IDXX,2019,249.16424584767176,451100.3968253968,835.0259399417494,15.387857095238092,21432.285504761905,Health Care,not_popular
IDXX,2020,286.8227212088449,600315.6462585034,1635.1352649978385,31.969455877551034,24440.430771428564,Health Care,not_popular
IEX,2018,137.84405488513764,374565.71428571426,62.977111436269055,17.71676182857143,10852.95550095238,Industrials,not_popular
IEX,2019,154.04953538803827,457938.49206349207,57.21585823593618,15.387857095238092,11904.704369047617,Industrials,not_popular
IEX,2020,155.02561966253788,549047.619047619,118.46593660492934,31.969455877551034,11841.256425850343,Industrials,not_popular
IFF,2018,129.69778900146486,1074921.9047619049,171.5428249256782,17.71676182857143,13111.46403238095,Materials,not_popular
IFF,2019,127.25895899818057,1051521.4285714286,205.21142772570013,15.387857095238092,14047.542326587303,Materials,not_popular
IFF,2020,123.92060229243064,1140174.8299319728,299.02177472365935,31.969455877551034,13427.008266666664,Materials,not_popular
ILMN,2018,328.64285830543156,1058266.6666666667,3367.6538459215903,17.71676182857143,48522.92340571429,Health Care,not_popular
ILMN,2019,309.8039283146934,998216.2698412698,4284.122700481766,15.387857095238092,45601.171454365096,Health Care,not_popular
ILMN,2020,319.9498647054036,1200831.9727891157,4936.824591900229,31.969455877551034,47028.31437346938,Health Care,not_popular
INCY,2018,66.21561915079752,1530916.1904761905,1546.2779784466738,17.71676182857143,14081.940700000006,Health Care,not_popular
INCY,2019,81.98186512598916,1286271.0317460317,1210.0155800378807,15.387857095238092,17587.719793253975,Health Care,not_popular
INCY,2020,88.70455808055644,1772153.0612244897,1105.5796990139095,31.969455877551034,19234.618342176873,Health Care,not_popular
INFO,2018,51.938375127883184,1910500.0,145.2906157097733,17.71676182857143,20612.62235047619,Industrials,not_popular
INFO,2019,61.14547063433935,1787809.5238095238,237.37421203266948,15.387857095238092,24644.454169841265,Industrials,not_popular
INFO,2020,70.81741044959243,2569050.3401360544,498.508141033582,31.969455877551034,28340.432014285718,Industrials,not_popular
INTC,2018,44.61713184175037,27428868.57142857,47755.392709262356,17.71676182857143,216087.98961904756,Information Technology,not_popular
INTC,2019,49.57787960294693,21904995.634920634,47094.32239182485,15.387857095238092,228673.30143730156,Information Technology,not_popular
INTC,2020,57.98302288444675,29543791.156462584,55974.52327808183,31.969455877551034,251846.704040136,Information Technology,not_popular
INTU,2018,207.9750504266648,1739709.5238095238,2937.650183714233,17.71676182857143,54643.446938095236,Information Technology,not_popular
INTU,2019,253.0868803357321,1390104.761904762,2946.3021802132516,15.387857095238092,66378.56338214285,Information Technology,not_popular
INTU,2020,275.33491785996625,1468078.9115646258,4345.922686053978,31.969455877551034,72048.8019653061,Information Technology,not_popular
IP,2018,42.60775775001163,3453987.619047619,1649.9021906354521,17.71676182857143,19346.05529999999,Materials,not_popular
IP,2019,40.748672076634,3037140.476190476,2085.373779578683,15.387857095238092,17471.86827341268,Materials,not_popular
IP,2020,34.906600874297474,3295980.2721088436,2779.4077054487325,31.969455877551034,14251.772097278914,Materials,not_popular
IPG,2018,20.744711013067338,4417128.571428572,372.2306428836864,17.71676182857143,8741.330987619049,Communication Services,not_popular
IPG,2019,20.65073770190042,3614948.015873016,409.584662514601,15.387857095238092,8508.377940476192,Communication Services,not_popular
IPG,2020,18.111089524768648,5021376.19047619,753.2039717070696,31.969455877551034,7240.379097959182,Communication Services,not_popular
IPGP,2018,145.2943810599191,757114.2857142857,1576.840900687477,17.71676182857143,7791.985787619045,Information Technology,not_popular
IPGP,2019,141.05099184550937,459858.3333333333,1183.3881914447284,15.387857095238092,7494.603868650794,Information Technology,not_popular
IPGP,2020,141.82517065969455,443999.3197278912,886.6315466824269,31.969455877551034,7524.15681904762,Information Technology,not_popular
IQV,2018,122.68238103957404,1251395.238095238,215.47173518208834,17.71676182857143,24745.681051428564,Health Care,not_popular
IQV,2019,143.94095272488065,1290003.9682539683,308.4634580478515,15.387857095238092,28258.268136904753,Health Care,not_popular
IQV,2020,141.0515647421078,1563074.8299319728,574.2659716787888,31.969455877551034,27112.40332040817,Health Care,not_popular
IR,2020,29.40761884053548,4211374.829931973,612.4305785305826,31.969455877551034,10515.529442176867,Industrials,not_popular
IRM,2018,28.86865953717913,1838996.1904761905,5839.3952136752105,17.71676182857143,9713.64485809524,Real Estate,not_popular
